Return Date,product_id,store_id,quantity
23-Jul-23,860,16,1
27-Jul-23,1073,17,2
27-Jul-23,1087,17,1
27-Jul-23,1210,17,1
27-Jul-23,1401,16,1
27-Jul-23,124,16,1
11-Aug-23,582,16,1
11-Aug-23,1072,16,1
11-Aug-23,101,24,1
12-Aug-23,228,16,1
12-Aug-23,321,16,1
17-Aug-23,334,13,1
18-Aug-23,552,24,1
28-Aug-23,560,16,1
28-Aug-23,897,13,1
2-Sep-23,970,24,1
2-Sep-23,1080,24,2
4-Sep-23,1252,13,1
4-Sep-23,1313,24,1
8-Sep-23,1332,13,1
8-Sep-23,1343,13,1
8-Sep-23,1483,13,1
8-Sep-23,1500,13,1
18-Sep-23,7,6,1
18-Sep-23,32,11,1
18-Sep-23,107,11,1
18-Sep-23,296,6,1
18-Sep-23,465,6,1
27-Sep-23,709,6,1
27-Sep-23,948,11,1
27-Sep-23,995,6,1
27-Sep-23,1454,11,1
27-Sep-23,194,15,1
27-Sep-23,337,15,1
3-Oct-23,354,11,1
3-Oct-23,543,11,1
3-Oct-23,1275,15,1
3-Oct-23,1497,11,1
3-Oct-23,1500,15,1
3-Oct-23,64,11,1
15-Oct-23,74,3,1
15-Oct-23,127,17,1
15-Oct-23,533,11,1
16-Oct-23,591,3,1
16-Oct-23,840,3,1
22-Oct-23,917,17,1
22-Oct-23,1093,17,1
22-Oct-23,1158,11,1
27-Oct-23,1166,11,1
2-Nov-23,1348,3,2
2-Nov-23,1417,3,1
2-Nov-23,1447,17,1
2-Nov-23,546,13,1
2-Nov-23,562,13,2
2-Nov-23,953,13,1
2-Nov-23,1270,13,2
4-Nov-23,1397,13,1
4-Nov-23,1549,13,1
13-Nov-23,152,6,1
13-Nov-23,169,6,2
13-Nov-23,958,6,1
13-Nov-23,1208,6,1
13-Nov-23,1263,6,1
13-Nov-23,1268,6,1
17-Nov-23,1299,6,1
17-Nov-23,1435,6,1
17-Nov-23,1484,6,1
17-Nov-23,269,7,2
17-Nov-23,1084,7,1
27-Nov-23,1431,7,1
27-Nov-23,359,15,2
27-Nov-23,538,23,1
27-Nov-23,936,15,1
3-Dec-23,1338,15,1
3-Dec-23,1416,15,1
3-Dec-23,1443,15,2
3-Dec-23,1475,15,1
5-Dec-23,22,7,1
5-Dec-23,495,11,2
5-Dec-23,576,7,1
6-Dec-23,665,7,1
6-Dec-23,899,7,1
6-Dec-23,1139,11,1
6-Dec-23,1369,7,1
6-Dec-23,1519,11,1
23-Dec-23,1544,11,1
23-Dec-23,16,16,1
23-Dec-23,40,23,1
3-Jan-24,121,15,1
3-Jan-24,561,16,1
3-Jan-24,765,15,1
16-Jan-24,919,16,2
16-Jan-24,1064,16,1
16-Jan-24,1201,16,1
16-Jan-24,1534,15,1
18-Jan-24,92,15,1
20-Jan-24,195,15,1
20-Jan-24,211,15,1
20-Jan-24,361,15,2
20-Jan-24,371,15,1
20-Jan-24,1128,15,1
24-Jan-24,11,17,2
24-Jan-24,504,24,1
4-Feb-24,540,17,1
5-Feb-24,791,24,1
5-Feb-24,947,17,1
5-Feb-24,1140,17,1
19-Feb-24,1260,17,1
21-Feb-24,1261,17,1
21-Feb-24,1350,17,1
25-Feb-24,1442,17,1
25-Feb-24,536,16,1
25-Feb-24,1510,16,1
9-Mar-24,460,3,1
9-Mar-24,521,3,2
9-Mar-24,862,3,2
17-Mar-24,1388,3,1
17-Mar-24,214,7,1
17-Mar-24,769,7,1
17-Mar-24,1179,7,2
17-Mar-24,81,13,1
22-Mar-24,202,13,1
22-Mar-24,266,3,1
22-Mar-24,306,13,1
29-Mar-24,319,11,1
29-Mar-24,421,24,1
29-Mar-24,477,11,1
29-Mar-24,656,13,1
29-Mar-24,773,24,1
11-Apr-24,792,11,1
16-Apr-24,798,13,1
16-Apr-24,939,3,1
16-Apr-24,1041,24,2
16-Apr-24,1045,13,1
16-Apr-24,1116,3,1
16-Apr-24,1390,13,2
16-Apr-24,517,6,1
16-Apr-24,545,6,1
17-Apr-24,938,6,1
17-Apr-24,1200,6,1
19-Apr-24,100,13,1
19-Apr-24,378,13,1
19-Apr-24,453,23,2
20-Apr-24,608,23,2
20-Apr-24,1024,23,1
20-Apr-24,1141,13,1
2-May-24,1328,13,1
2-May-24,1514,23,2
2-May-24,29,6,1
6-May-24,289,11,2
6-May-24,409,11,1
6-May-24,431,11,1
6-May-24,451,6,1
7-May-24,592,6,1
7-May-24,880,6,1
7-May-24,914,6,1
7-May-24,960,11,1
9-May-24,1064,11,1
9-May-24,1180,6,1
13-May-24,536,23,1
13-May-24,580,23,1
8-Jun-24,35,13,1
8-Jun-24,118,13,1
8-Jun-24,134,13,1
8-Jun-24,280,13,2
8-Jun-24,367,24,1
19-Jun-24,407,24,1
19-Jun-24,497,13,2
20-Jun-24,502,13,1
20-Jun-24,520,13,2
25-Jun-24,558,13,2
25-Jun-24,922,24,1
25-Jun-24,1123,13,1
28-Jun-24,1131,13,1
28-Jun-24,1355,24,1
28-Jun-24,1456,13,1
28-Jun-24,97,7,1
1-Jul-24,432,7,1
6-Jul-24,696,7,1
6-Jul-24,782,7,2
6-Jul-24,840,7,1
6-Jul-24,915,7,1
10-Jul-24,29,11,2
10-Jul-24,48,11,1
14-Jul-24,218,6,1
14-Jul-24,281,6,1
21-Jul-24,338,11,1
21-Jul-24,372,11,1
3-Aug-24,472,6,1
3-Aug-24,616,6,2
3-Aug-24,665,6,1
13-Aug-24,735,11,1
13-Aug-24,1039,11,1
17-Aug-24,1040,6,1
17-Aug-24,1174,6,1
17-Aug-24,1243,11,2
17-Aug-24,1265,24,1
17-Aug-24,1279,24,1
26-Aug-24,1402,6,2
26-Aug-24,1403,11,1
26-Aug-24,1455,11,1
26-Aug-24,282,16,1
26-Aug-24,610,17,1
26-Aug-24,882,3,1
27-Aug-24,911,3,1
4-Sep-24,1001,17,2
5-Sep-24,1169,16,1
5-Sep-24,1312,3,1
10-Sep-24,1321,16,1
10-Sep-24,1410,16,1
10-Sep-24,1464,16,1
14-Sep-24,1469,3,1
27-Sep-24,1473,17,1
4-Oct-24,1486,3,1
19-Oct-24,16,11,1
19-Oct-24,58,13,1
19-Oct-24,124,11,1
19-Oct-24,127,11,1
19-Oct-24,213,17,1
19-Oct-24,238,13,1
19-Oct-24,340,11,1
25-Oct-24,362,11,1
25-Oct-24,433,13,1
26-Oct-24,522,17,2
26-Oct-24,606,11,1
26-Oct-24,773,17,1
26-Oct-24,904,13,1
26-Oct-24,914,17,1
28-Oct-24,1083,11,1
28-Oct-24,1144,11,2
10-Nov-24,1417,13,1
10-Nov-24,37,15,1
10-Nov-24,611,15,1
10-Nov-24,1146,15,1
10-Nov-24,21,17,2
10-Nov-24,311,17,1
10-Nov-24,397,17,1
18-Nov-24,688,17,1
18-Nov-24,776,17,2
18-Nov-24,979,17,1
18-Nov-24,1012,17,1
18-Nov-24,1094,17,1
18-Nov-24,1366,17,1
18-Nov-24,44,16,1
18-Nov-24,681,16,1
18-Nov-24,800,17,1
19-Nov-24,911,17,2
19-Nov-24,948,17,1
19-Nov-24,1229,16,1
19-Nov-24,1361,17,2
19-Nov-24,144,16,1
19-Nov-24,1500,16,2
21-Nov-24,66,24,1
21-Nov-24,91,24,1
21-Nov-24,148,3,1
21-Nov-24,360,24,1
21-Nov-24,361,24,1
23-Nov-24,389,24,2
23-Nov-24,526,3,2
23-Nov-24,964,24,1
23-Nov-24,1020,3,1
23-Nov-24,1043,24,2
23-Nov-24,1255,23,1
23-Nov-24,98,3,1
2-Dec-24,225,13,1
2-Dec-24,312,13,1
2-Dec-24,658,3,1
2-Dec-24,660,13,1
2-Dec-24,809,3,2
2-Dec-24,833,3,1
2-Dec-24,1225,3,1
3-Dec-24,1248,13,1
3-Dec-24,1375,3,1
3-Dec-24,1456,13,1
3-Dec-24,1519,3,1
3-Dec-24,214,6,1
3-Dec-24,245,7,1
3-Dec-24,309,6,1
3-Dec-24,386,7,1
5-Dec-24,935,6,1
5-Dec-24,946,6,1
5-Dec-24,972,6,1
5-Dec-24,249,10,1
5-Dec-24,455,10,1
5-Dec-24,1056,10,2
5-Dec-24,1091,10,1
7-Dec-24,1181,10,1
7-Dec-24,1456,10,1
7-Dec-24,310,13,1
7-Dec-24,564,4,1
16-Dec-24,702,4,1
16-Dec-24,710,10,1
16-Dec-24,716,10,2
16-Dec-24,767,4,1
2-Jan-23,843,13,1
2-Jan-23,879,4,1
2-Jan-23,1034,13,1
7-Jan-23,1084,4,2
17-Jan-23,1091,4,1
17-Jan-23,1155,10,1
20-Jan-23,1167,10,1
20-Jan-23,1319,10,1
20-Jan-23,327,7,2
20-Jan-23,380,7,1
20-Jan-23,559,7,2
28-Jan-23,638,7,1
5-Feb-23,696,17,1
5-Feb-23,772,15,1
5-Feb-23,887,7,1
5-Feb-23,1052,17,1
11-Feb-23,1118,15,1
11-Feb-23,1181,7,1
12-Feb-23,1208,17,1
12-Feb-23,1451,17,1
12-Feb-23,1556,15,1
20-Feb-23,344,8,1
27-Feb-23,364,8,1
27-Feb-23,457,16,1
27-Feb-23,470,8,1
27-Feb-23,524,16,1
3-Mar-23,581,8,2
3-Mar-23,863,17,1
3-Mar-23,1041,17,1
3-Mar-23,1235,8,1
3-Mar-23,1417,17,1
3-Mar-23,1508,8,1
5-Mar-23,14,7,1
5-Mar-23,106,12,1
21-Mar-23,163,4,1
21-Mar-23,189,4,1
22-Mar-23,296,12,1
22-Mar-23,373,4,1
23-Mar-23,396,4,1
23-Mar-23,432,19,1
23-Mar-23,509,12,2
23-Mar-23,660,19,1
1-Apr-23,888,6,1
1-Apr-23,915,4,1
1-Apr-23,1058,4,1
1-Apr-23,1201,7,1
1-Apr-23,1243,19,1
10-Apr-23,1379,4,1
10-Apr-23,1438,4,1
14-Apr-23,1487,6,2
14-Apr-23,1499,6,1
14-Apr-23,2,13,1
18-Apr-23,26,17,1
22-Apr-23,166,17,1
22-Apr-23,295,13,1
22-Apr-23,397,13,1
8-May-23,863,17,1
8-May-23,987,17,1
9-May-23,1230,17,1
9-May-23,1263,13,1
11-May-23,1335,17,1
11-May-23,1408,17,1
11-May-23,1412,17,1
15-May-23,1430,17,1
15-May-23,1497,17,1
15-May-23,1498,13,2
15-May-23,12,12,1
3-Jun-23,14,19,1
11-Jun-23,34,19,1
11-Jun-23,112,12,1
11-Jun-23,250,19,1
11-Jun-23,470,12,1
11-Jun-23,581,20,2
11-Jun-23,678,24,1
18-Jun-23,692,20,1
18-Jun-23,780,24,1
18-Jun-23,799,19,1
18-Jun-23,989,20,1
18-Jun-23,996,12,1
18-Jun-23,1194,24,1
19-Jun-23,1209,19,1
19-Jun-23,1346,24,1
19-Jun-23,1395,19,2
19-Jun-23,1438,19,1
19-Jun-23,46,18,2
19-Jun-23,484,3,2
19-Jun-23,597,19,1
19-Jun-23,668,3,2
20-Jun-23,789,18,1
20-Jun-23,892,19,2
20-Jun-23,895,18,2
20-Jun-23,982,9,1
20-Jun-23,984,3,1
11-Jul-23,1108,18,1
11-Jul-23,1356,23,1
11-Jul-23,1374,3,1
11-Jul-23,1487,9,1
14-Jul-23,1533,9,1
14-Jul-23,157,16,1
14-Jul-23,195,3,2
14-Jul-23,199,3,1
14-Jul-23,253,11,2
23-Jul-23,271,7,1
23-Jul-23,284,19,1
23-Jul-23,420,19,1
24-Jul-23,444,11,1
24-Jul-23,485,10,1
24-Jul-23,503,16,1
29-Jul-23,505,16,1
29-Jul-23,546,16,1
7-Aug-23,572,17,1
7-Aug-23,623,7,2
13-Aug-23,646,16,1
14-Aug-23,759,7,1
22-Aug-23,806,8,1
22-Aug-23,822,11,1
23-Aug-23,872,10,1
23-Aug-23,909,17,1
2-Sep-23,921,19,1
2-Sep-23,946,10,1
2-Sep-23,952,16,1
8-Sep-23,956,16,1
8-Sep-23,969,19,1
8-Sep-23,1069,7,2
8-Sep-23,1147,7,1
10-Sep-23,1177,8,1
10-Sep-23,1195,10,1
10-Sep-23,1203,3,1
10-Sep-23,1301,8,1
27-Sep-23,1373,8,2
10-Oct-23,1382,3,1
10-Oct-23,1468,17,1
10-Oct-23,1522,19,1
13-Oct-23,1546,8,1
13-Oct-23,123,20,1
13-Oct-23,173,20,1
13-Oct-23,498,13,1
13-Oct-23,843,16,1
15-Oct-23,1070,13,2
15-Oct-23,1188,13,1
16-Oct-23,1238,13,1
16-Oct-23,1288,16,2
16-Oct-23,1377,13,1
18-Oct-23,1430,13,1
15-Nov-23,15,8,1
16-Nov-23,27,8,1
16-Nov-23,69,8,1
16-Nov-23,182,6,1
26-Nov-23,216,6,2
26-Nov-23,221,8,1
26-Nov-23,293,8,2
26-Nov-23,295,6,1
27-Nov-23,383,10,1
27-Nov-23,459,1,1
27-Nov-23,502,8,1
28-Nov-23,505,1,1
28-Nov-23,532,8,1
28-Nov-23,571,3,1
28-Nov-23,588,8,2
4-Dec-23,600,10,1
4-Dec-23,662,1,2
4-Dec-23,688,3,1
11-Dec-23,692,8,1
11-Dec-23,708,1,1
11-Dec-23,712,8,1
16-Dec-23,747,1,1
16-Dec-23,758,21,1
16-Dec-23,822,3,2
16-Dec-23,866,8,1
20-Dec-23,887,10,1
20-Dec-23,975,8,2
20-Dec-23,1008,8,1
20-Dec-23,1031,8,1
20-Dec-23,1046,21,2
20-Dec-23,1055,10,2
20-Dec-23,1151,6,1
22-Dec-23,1157,1,1
22-Dec-23,1230,3,1
22-Dec-23,1351,3,1
22-Dec-23,1357,21,1
22-Dec-23,1362,1,1
22-Dec-23,1467,21,1
22-Dec-23,1477,1,1
10-Jan-24,1525,8,1
10-Jan-24,48,1,1
15-Jan-24,95,8,1
15-Jan-24,404,23,1
15-Jan-24,549,1,1
17-Jan-24,562,8,1
17-Jan-24,571,1,1
17-Jan-24,631,20,1
17-Jan-24,750,8,2
17-Jan-24,794,8,2
19-Jan-24,806,8,1
25-Jan-24,867,1,1
25-Jan-24,914,1,1
1-Feb-24,1139,1,1
1-Feb-24,1156,8,2
1-Feb-24,1230,20,1
5-Feb-24,1246,20,2
5-Feb-24,1475,8,1
5-Feb-24,148,23,1
5-Feb-24,486,23,1
5-Feb-24,624,23,1
5-Feb-24,649,6,1
9-Feb-24,1000,6,1
9-Feb-24,1104,6,1
9-Feb-24,1146,23,1
9-Feb-24,156,21,1
9-Feb-24,293,23,1
9-Feb-24,320,11,1
9-Feb-24,379,21,1
11-Feb-24,422,21,2
26-Feb-24,470,21,2
26-Feb-24,540,21,1
12-Mar-24,843,21,1
12-Mar-24,887,21,1
12-Mar-24,1045,21,1
12-Mar-24,1202,11,1
18-Mar-24,1285,23,1
19-Mar-24,1308,21,2
19-Mar-24,1321,11,2
21-Mar-24,1383,21,1
26-Mar-24,1432,11,1
26-Mar-24,1551,21,2
26-Mar-24,105,6,1
9-Apr-24,211,15,1
9-Apr-24,462,16,2
9-Apr-24,560,4,1
12-Apr-24,630,6,1
12-Apr-24,746,6,1
12-Apr-24,856,16,1
27-Apr-24,931,15,1
27-Apr-24,1073,6,1
27-Apr-24,1334,16,1
29-Apr-24,1367,15,1
29-Apr-24,1482,15,1
29-Apr-24,4,12,2
29-Apr-24,22,12,1
29-Apr-24,82,12,1
30-Apr-24,129,1,1
30-Apr-24,151,11,1
30-Apr-24,262,11,1
30-Apr-24,291,11,1
19-May-24,342,11,1
19-May-24,416,12,1
21-May-24,461,11,1
21-May-24,497,3,1
25-May-24,512,3,1
25-May-24,682,6,1
25-May-24,728,12,1
25-May-24,769,6,1
25-May-24,822,6,2
25-May-24,842,1,1
2-Jun-24,893,6,1
2-Jun-24,963,12,1
2-Jun-24,965,23,1
2-Jun-24,988,3,2
4-Jun-24,993,4,1
13-Jun-24,1009,4,2
13-Jun-24,1014,24,1
21-Jun-24,1176,1,1
21-Jun-24,1242,1,1
21-Jun-24,1249,12,1
25-Jun-24,1250,4,1
25-Jun-24,1397,1,1
7-Jul-24,1441,12,1
13-Jul-24,1483,23,1
13-Jul-24,1484,12,1
13-Jul-24,1490,23,1
13-Jul-24,1526,1,1
27-Jul-24,1558,24,1
27-Jul-24,34,24,1
27-Jul-24,220,8,1
27-Jul-24,264,8,1
2-Aug-24,278,24,1
2-Aug-24,422,15,1
2-Aug-24,511,24,1
2-Aug-24,559,24,1
2-Aug-24,679,8,1
2-Aug-24,710,24,1
6-Aug-24,808,8,1
6-Aug-24,1131,8,1
6-Aug-24,1375,8,1
6-Aug-24,1422,8,2
12-Aug-24,144,11,2
12-Aug-24,469,12,1
13-Aug-24,545,12,2
13-Aug-24,749,7,1
17-Aug-24,954,12,1
17-Aug-24,1192,7,1
2-Sep-24,1261,7,1
2-Sep-24,1367,12,1
2-Sep-24,1406,7,2
9-Sep-24,1501,11,1
9-Sep-24,62,7,1
9-Sep-24,174,15,1
10-Sep-24,341,15,1
10-Sep-24,540,7,1
10-Sep-24,678,15,2
10-Sep-24,724,15,1
22-Sep-24,855,7,1
22-Sep-24,898,15,1
22-Sep-24,1083,15,2
22-Sep-24,1219,15,1
22-Sep-24,723,16,2
22-Sep-24,766,20,1
24-Sep-24,900,16,1
24-Sep-24,1377,20,1
24-Sep-24,1479,21,1
24-Sep-24,268,17,1
24-Sep-24,387,21,1
7-Oct-24,479,21,1
7-Oct-24,578,21,2
7-Oct-24,823,4,1
7-Oct-24,1050,21,1
7-Oct-24,1182,4,1
7-Oct-24,1340,21,1
7-Oct-24,1380,17,1
8-Oct-24,1394,21,1
8-Oct-24,47,10,1
8-Oct-24,348,10,1
8-Oct-24,703,10,1
13-Oct-24,709,10,1
13-Oct-24,1132,10,2
18-Oct-24,47,15,2
20-Oct-24,193,15,1
20-Oct-24,267,21,1
3-Nov-24,339,3,1
3-Nov-24,395,3,2
3-Nov-24,654,3,1
3-Nov-24,700,21,1
9-Nov-24,714,3,2
9-Nov-24,816,21,1
9-Nov-24,949,3,1
9-Nov-24,963,3,1
9-Nov-24,1033,21,1
9-Nov-24,1039,3,2
9-Nov-24,1104,3,1
11-Nov-24,1165,15,1
11-Nov-24,1187,15,2
11-Nov-24,1215,3,1
28-Nov-24,1317,3,1
28-Nov-24,463,11,1
28-Nov-24,541,18,1
28-Nov-24,600,18,2
28-Nov-24,817,11,1
28-Nov-24,1383,11,2
28-Nov-24,197,18,1
28-Nov-24,573,9,1
30-Nov-24,717,13,1
30-Nov-24,1004,9,1
30-Nov-24,1279,13,1
30-Nov-24,1339,13,1
30-Nov-24,1390,13,2
4-Dec-24,1401,13,1
4-Dec-24,1498,13,1
4-Dec-24,427,24,1
4-Dec-24,473,24,1
4-Dec-24,505,24,1
4-Dec-24,566,24,1
4-Dec-24,777,19,1
4-Dec-24,801,19,1
4-Dec-24,870,24,2
4-Dec-24,989,24,1
5-Dec-24,1200,24,1
5-Dec-24,1214,24,1
5-Dec-24,1482,24,2
5-Dec-24,61,9,1
5-Dec-24,196,1,1
5-Dec-24,293,1,1
17-Dec-24,354,1,1
17-Dec-24,358,1,2
23-Dec-24,620,1,1
23-Dec-24,786,1,1
23-Dec-24,814,9,1
23-Dec-24,981,9,1
23-Dec-24,1372,1,1
23-Dec-24,252,12,1
30-Dec-24,476,18,1
30-Dec-24,647,18,1
30-Dec-24,658,13,1
30-Dec-24,710,13,1
30-Dec-24,833,13,1
6-Jan-23,915,13,1
6-Jan-23,1028,18,1
6-Jan-23,1036,13,1
10-Jan-23,1062,13,1
10-Jan-23,1524,9,1
10-Jan-23,368,24,1
11-Jan-23,456,24,1
11-Jan-23,845,24,1
15-Jan-23,983,24,1
15-Jan-23,1438,24,2
15-Jan-23,22,11,1
15-Jan-23,103,12,1
15-Jan-23,250,12,1
17-Jan-23,369,12,1
17-Jan-23,659,17,1
17-Jan-23,735,12,1
3-Feb-23,791,12,1
3-Feb-23,944,17,1
3-Feb-23,999,12,2
5-Feb-23,1033,17,1
7-Feb-23,1103,12,2
7-Feb-23,1118,12,1
7-Feb-23,1383,11,1
16-Feb-23,1384,11,2
16-Feb-23,1403,11,1
16-Feb-23,65,8,1
16-Feb-23,330,12,1
23-Feb-23,490,24,2
23-Feb-23,563,7,1
3-Mar-23,622,12,1
3-Mar-23,634,8,1
3-Mar-23,703,7,1
3-Mar-23,786,8,1
3-Mar-23,816,24,1
10-Mar-23,899,8,1
10-Mar-23,903,12,1
10-Mar-23,943,24,1
10-Mar-23,1146,12,1
10-Mar-23,1220,24,1
10-Mar-23,1356,24,1
15-Mar-23,1358,7,1
15-Mar-23,1426,24,1
27-Mar-23,643,9,1
27-Mar-23,713,3,1
27-Mar-23,718,3,1
27-Mar-23,724,3,2
27-Mar-23,900,3,1
3-Apr-23,67,15,1
4-Apr-23,114,4,1
4-Apr-23,416,9,1
5-Apr-23,547,4,1
13-Apr-23,606,9,1
13-Apr-23,916,9,1
16-Apr-23,940,4,2
2-May-23,1268,9,1
2-May-23,1348,4,1
2-May-23,46,7,1
7-May-23,70,11,1
7-May-23,93,11,1
15-May-23,463,15,1
15-May-23,471,15,2
15-May-23,639,21,1
15-May-23,734,15,2
15-May-23,785,15,1
17-May-23,951,11,1
21-May-23,1046,11,1
21-May-23,1139,7,1
21-May-23,1153,15,1
1-Jun-23,1165,11,1
1-Jun-23,1405,21,2
1-Jun-23,1497,11,1
4-Jun-23,9,24,2
4-Jun-23,126,8,1
20-Jun-23,142,24,1
20-Jun-23,206,8,2
20-Jun-23,235,7,1
20-Jun-23,247,17,1
21-Jun-23,266,23,1
21-Jun-23,274,17,1
21-Jun-23,288,20,1
21-Jun-23,296,8,1
21-Jun-23,302,24,1
11-Jul-23,374,8,1
11-Jul-23,415,4,1
14-Jul-23,440,4,1
14-Jul-23,491,17,1
14-Jul-23,495,24,1
17-Jul-23,512,23,1
17-Jul-23,552,7,1
17-Jul-23,590,17,1
17-Jul-23,601,4,1
17-Jul-23,608,8,1
22-Jul-23,668,17,1
22-Jul-23,749,17,2
2-Aug-23,947,9,1
2-Aug-23,968,8,1
2-Aug-23,983,9,1
2-Aug-23,991,8,1
2-Aug-23,1068,17,1
2-Aug-23,1075,9,1
2-Aug-23,1138,24,1
16-Aug-23,1283,4,2
21-Aug-23,1314,17,1
21-Aug-23,1339,8,1
21-Aug-23,1350,20,1
23-Aug-23,1353,8,1
23-Aug-23,1408,20,1
23-Aug-23,1446,9,1
25-Aug-23,1462,23,1
25-Aug-23,83,1,1
25-Aug-23,300,1,1
25-Aug-23,702,4,2
25-Aug-23,703,8,1
25-Aug-23,758,12,1
6-Sep-23,1106,8,2
6-Sep-23,1157,12,1
6-Sep-23,1301,1,1
6-Sep-23,1319,4,1
7-Sep-23,1322,12,2
7-Sep-23,1331,12,1
13-Sep-23,1348,1,1
13-Sep-23,1407,4,1
13-Sep-23,1409,4,1
15-Sep-23,1417,12,2
15-Sep-23,1484,4,2
23-Sep-23,1498,12,1
23-Sep-23,1513,1,1
2-Oct-23,1552,4,1
4-Oct-23,196,17,1
4-Oct-23,231,16,1
4-Oct-23,469,16,1
4-Oct-23,478,16,1
19-Oct-23,552,17,1
19-Oct-23,564,17,2
19-Oct-23,590,17,1
19-Oct-23,701,17,1
19-Oct-23,784,17,2
19-Oct-23,833,17,1
19-Oct-23,917,16,2
19-Oct-23,974,10,1
22-Oct-23,1073,16,1
22-Oct-23,1080,10,1
22-Oct-23,1166,10,1
8-Nov-23,1427,16,1
8-Nov-23,1445,17,1
8-Nov-23,26,1,2
9-Nov-23,62,1,2
9-Nov-23,86,12,1
14-Nov-23,112,6,2
14-Nov-23,182,11,1
14-Nov-23,240,23,1
14-Nov-23,258,12,1
15-Nov-23,299,12,1
25-Nov-23,313,12,1
25-Nov-23,338,1,1
25-Nov-23,383,11,1
25-Nov-23,397,12,1
7-Dec-23,441,11,1
7-Dec-23,460,11,1
11-Dec-23,462,11,1
11-Dec-23,551,23,1
18-Dec-23,588,12,1
18-Dec-23,681,12,1
18-Dec-23,861,1,2
18-Dec-23,941,6,1
20-Dec-23,948,23,2
20-Dec-23,1083,23,1
27-Dec-23,1120,11,1
27-Dec-23,1169,12,1
27-Dec-23,1292,12,1
27-Dec-23,1395,11,1
27-Dec-23,207,16,1
7-Jan-24,226,3,1
7-Jan-24,362,13,1
7-Jan-24,378,3,2
7-Jan-24,401,3,1
17-Jan-24,871,13,1
17-Jan-24,1006,13,1
18-Jan-24,1029,13,1
18-Jan-24,1362,13,2
18-Jan-24,1539,13,1
18-Jan-24,1540,13,1
18-Jan-24,3,11,2
27-Jan-24,192,18,2
27-Jan-24,328,19,1
27-Jan-24,330,24,1
27-Jan-24,475,24,1
27-Jan-24,581,19,2
27-Jan-24,607,11,2
27-Jan-24,837,19,1
30-Jan-24,871,19,1
30-Jan-24,880,23,1
30-Jan-24,923,24,2
30-Jan-24,985,11,2
2-Feb-24,988,11,1
2-Feb-24,1022,18,1
2-Feb-24,1059,24,1
2-Feb-24,1085,19,2
2-Feb-24,1117,23,1
6-Feb-24,1168,19,1
6-Feb-24,1204,19,1
6-Feb-24,1250,11,2
6-Feb-24,1467,23,2
11-Feb-24,1470,24,2
11-Feb-24,1550,19,1
11-Feb-24,204,21,1
15-Feb-24,263,10,1
15-Feb-24,274,21,2
15-Feb-24,289,21,1
15-Feb-24,305,10,1
3-Mar-24,483,10,1
21-Mar-24,707,21,1
21-Mar-24,825,21,1
25-Mar-24,913,10,1
25-Mar-24,1243,10,1
25-Mar-24,1298,21,1
25-Mar-24,1327,21,1
26-Mar-24,1333,10,2
26-Mar-24,1393,10,1
26-Mar-24,45,7,2
26-Mar-24,89,7,1
26-Mar-24,129,7,1
28-Mar-24,175,21,1
28-Mar-24,256,12,1
28-Mar-24,342,8,1
6-Apr-24,353,16,1
6-Apr-24,397,7,1
18-Apr-24,572,7,1
18-Apr-24,578,21,1
18-Apr-24,661,12,1
19-Apr-24,699,7,1
19-Apr-24,770,7,1
19-Apr-24,813,7,1
19-Apr-24,929,12,1
25-Apr-24,958,8,1
25-Apr-24,993,12,1
25-Apr-24,1034,21,1
25-Apr-24,1052,7,1
25-Apr-24,1076,21,1
27-Apr-24,1165,8,2
27-Apr-24,1185,12,1
27-Apr-24,1358,7,1
27-Apr-24,1378,12,2
27-Apr-24,1406,16,1
27-Apr-24,1410,12,1
8-May-24,1448,16,1
8-May-24,1516,7,1
13-May-24,190,21,1
13-May-24,222,21,1
20-May-24,323,21,2
20-May-24,375,21,1
21-May-24,774,21,1
21-May-24,871,21,2
21-May-24,1327,3,1
21-May-24,130,6,1
25-May-24,137,1,1
25-May-24,236,1,2
9-Jun-24,276,24,1
9-Jun-24,416,24,2
9-Jun-24,572,1,1
9-Jun-24,642,6,1
13-Jun-24,673,24,1
13-Jun-24,767,23,1
14-Jun-24,837,24,1
14-Jun-24,934,1,1
14-Jun-24,1158,23,1
14-Jun-24,1294,23,1
14-Jun-24,1294,6,1
20-Jun-24,1546,6,2
20-Jun-24,1548,24,1
20-Jun-24,405,18,1
20-Jun-24,592,18,1
20-Jun-24,742,18,1
20-Jun-24,955,18,1
21-Jun-24,86,17,1
21-Jun-24,133,4,1
21-Jun-24,166,1,1
21-Jun-24,177,3,1
21-Jun-24,279,3,1
12-Jul-24,311,17,1
12-Jul-24,426,17,2
12-Jul-24,596,13,1
19-Jul-24,694,17,2
19-Jul-24,703,1,1
19-Jul-24,968,13,1
20-Jul-24,1157,3,1
20-Jul-24,1211,1,2
20-Jul-24,1288,13,1
24-Jul-24,1378,1,1
24-Jul-24,1387,3,1
24-Jul-24,1441,17,2
24-Jul-24,44,6,1
28-Jul-24,74,1,1
2-Aug-24,81,17,2
5-Aug-24,133,23,2
9-Aug-24,141,17,1
9-Aug-24,161,3,1
25-Aug-24,166,1,2
25-Aug-24,202,17,1
2-Sep-24,396,15,2
2-Sep-24,458,17,1
2-Sep-24,719,6,1
2-Sep-24,720,6,1
2-Sep-24,995,6,1
